temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,condition,id
54,33,45,SW,16,0,30.21,Mostly Cloudy,1941
54,33,45,SW,16,0,30.21,Mostly Cloudy,1942
54,33,45,SW,16,0,30.21,Mostly Cloudy,1943
54,33,45,SW,16,0,30.21,Mostly Cloudy,1944
54,33,45,SW,16,0,30.21,Mostly Cloudy,1945
54,33,45,SW,16,0,30.21,Mostly Cloudy,1946
54,33,45,SW,16,0,30.21,Mostly Cloudy,1947
54,33,45,SW,16,0,30.21,Mostly Cloudy,1948
54,33,45,SW,16,0,30.21,Mostly Cloudy,1949
54,33,45,SW,16,0,30.21,Mostly Cloudy,1950
54,33,45,SW,16,0,30.21,Mostly Cloudy,1951
54,33,45,SW,16,0,30.21,Mostly Cloudy,1952
54,33,45,SW,16,0,30.21,Mostly Cloudy,1953
54,33,45,SW,16,0,30.21,Mostly Cloudy,1954
54,33,45,SW,16,0,30.21,Mostly Cloudy,1955
54,33,45,SW,16,0,30.21,Mostly Cloudy,1956
54,33,45,SW,16,0,30.21,Mostly Cloudy,1957
54,33,45,SW,16,0,30.21,Mostly Cloudy,1958
54,33,45,SW,16,0,30.21,Mostly Cloudy,1959
54,33,45,SW,16,0,30.21,Mostly Cloudy,1960
54,33,45,SW,16,0,30.21,Mostly Cloudy,1961
54,33,45,SW,16,0,30.21,Mostly Cloudy,1962
54,33,45,SW,16,0,30.21,Mostly Cloudy,1963
54,33,45,SW,16,0,30.21,Mostly Cloudy,1964
54,33,45,SW,16,0,30.21,Mostly Cloudy,1965
54,33,45,SW,16,0,30.21,Mostly Cloudy,1966
54,33,45,SW,16,0,30.21,Mostly Cloudy,1967
54,33,45,SW,16,0,30.21,Mostly Cloudy,1968
54,33,45,SW,16,0,30.21,Mostly Cloudy,1969
53,33,47,WSW,15,0,30.21,Cloudy,1970
53,33,47,WSW,15,0,30.21,Cloudy,1971
53,33,47,WSW,15,0,30.21,Cloudy,1972
53,33,47,WSW,15,0,30.21,Cloudy,1973
53,33,47,WSW,15,0,30.21,Cloudy,1974
53,33,47,WSW,15,0,30.21,Cloudy,1975
53,33,47,WSW,15,0,30.21,Cloudy,1976
53,33,47,WSW,15,0,30.21,Cloudy,1977
53,33,47,WSW,15,0,30.21,Cloudy,1978
53,33,47,WSW,15,0,30.21,Cloudy,1979
53,33,47,WSW,15,0,30.21,Cloudy,1980
53,33,47,WSW,15,0,30.21,Cloudy,1981
53,33,47,WSW,15,0,30.21,Cloudy,1982
53,33,47,WSW,15,0,30.21,Cloudy,1983
53,33,47,WSW,15,0,30.21,Cloudy,1984
53,33,47,WSW,15,0,30.21,Cloudy,1985
53,33,47,WSW,15,0,30.21,Cloudy,1986
53,33,47,WSW,15,0,30.21,Cloudy,1987
53,33,47,WSW,15,0,30.21,Cloudy,1988
53,33,47,WSW,15,0,30.21,Cloudy,1989
53,33,47,WSW,15,0,30.21,Cloudy,1990
56,45,67,SW,15,0,30.17,Mostly Cloudy,1991
56,45,67,SW,15,0,30.17,Mostly Cloudy,1992
56,45,67,SW,15,0,30.17,Mostly Cloudy,1993
56,45,67,SW,15,0,30.17,Mostly Cloudy,1994
56,45,67,SW,15,0,30.17,Mostly Cloudy,1995
56,45,67,SW,15,0,30.17,Mostly Cloudy,1996
56,45,67,SW,15,0,30.17,Mostly Cloudy,1997
56,45,67,SW,15,0,30.17,Mostly Cloudy,1998
56,45,67,SW,15,0,30.17,Mostly Cloudy,1999
56,45,67,SW,15,0,30.17,Mostly Cloudy,2000
55,44,67,SW,12,0,30.11,Cloudy,2001
55,44,67,SW,12,0,30.11,Cloudy,2002
55,44,67,SW,12,0,30.11,Cloudy,2003
55,44,67,SW,12,0,30.11,Cloudy,2004
55,44,67,SW,12,0,30.11,Cloudy,2005
55,44,67,SW,12,0,30.11,Cloudy,2006
55,44,67,SW,12,0,30.11,Cloudy,2007
55,44,67,SW,12,0,30.11,Cloudy,2008
55,44,67,SW,12,0,30.11,Cloudy,2009
55,44,67,SW,12,0,30.11,Cloudy,2010
55,44,67,SW,12,0,30.11,Cloudy,2011
55,44,67,SW,12,0,30.11,Cloudy,2012
55,44,67,SW,12,0,30.11,Cloudy,2013
55,44,67,SW,12,0,30.11,Cloudy,2014
55,44,67,SW,12,0,30.11,Cloudy,2015
55,44,67,SW,12,0,30.11,Cloudy,2016
55,44,67,SW,12,0,30.11,Cloudy,2017
55,44,67,SW,12,0,30.11,Cloudy,2018
55,44,67,SW,12,0,30.11,Cloudy,2019
55,44,67,SW,12,0,30.11,Cloudy,2020
55,44,67,SW,12,0,30.11,Cloudy,2021
55,44,67,SW,12,0,30.11,Cloudy,2022
55,44,67,SW,12,0,30.11,Cloudy,2023
55,44,67,SW,12,0,30.11,Cloudy,2024
55,44,67,SW,12,0,30.11,Cloudy,2025
55,44,67,SW,12,0,30.11,Cloudy,2026
55,44,67,SW,12,0,30.11,Cloudy,2027
55,44,67,SW,12,0,30.11,Cloudy,2028
55,44,67,SW,12,0,30.11,Cloudy,2029
57,43,59,SW,13,20,30.07,Cloudy,2030
57,43,59,SW,13,20,30.07,Cloudy,2031
57,43,59,SW,13,20,30.07,Cloudy,2032
57,43,59,SW,13,20,30.07,Cloudy,2033
57,43,59,SW,13,20,30.07,Cloudy,2034
57,43,59,SW,13,20,30.07,Cloudy,2035
57,43,59,SW,13,20,30.07,Cloudy,2036
57,43,59,SW,13,20,30.07,Cloudy,2037
57,43,59,SW,13,20,30.07,Cloudy,2038
57,45,64,WSW,14,0,30.03,Cloudy,2039
57,45,64,WSW,14,0,30.03,Cloudy,2040
57,45,64,WSW,14,0,30.03,Cloudy,2041
57,45,64,WSW,14,0,30.03,Cloudy,2042
57,45,64,WSW,14,0,30.03,Cloudy,2043
57,45,64,WSW,14,0,30.03,Cloudy,2044
57,45,64,WSW,14,0,30.03,Cloudy,2045
57,45,64,WSW,14,0,30.03,Cloudy,2046
57,45,64,WSW,14,0,30.03,Cloudy,2047
57,45,64,WSW,14,0,30.03,Cloudy,2048
57,45,64,WSW,14,0,30.03,Cloudy,2049
57,45,64,WSW,14,0,30.03,Cloudy,2050
57,45,64,WSW,14,0,30.03,Cloudy,2051
57,45,64,WSW,14,0,30.03,Cloudy,2052
57,45,64,WSW,14,0,30.03,Cloudy,2053
57,45,64,WSW,14,0,30.03,Cloudy,2054
57,45,64,WSW,14,0,30.03,Cloudy,2055
57,45,64,WSW,14,0,30.03,Cloudy,2056
57,46,67,SW,10,0,30,Cloudy,2057
57,46,67,SW,10,0,30,Cloudy,2058
57,46,67,SW,10,0,30,Cloudy,2059
57,46,67,SW,10,0,30,Cloudy,2060
57,46,67,SW,10,0,30,Cloudy,2061
57,46,67,SW,10,0,30,Cloudy,2062
57,46,67,SW,10,0,30,Cloudy,2063
57,46,67,SW,10,0,30,Cloudy,2064
57,46,67,SW,10,0,30,Cloudy,2065
57,46,67,SW,10,0,30,Cloudy,2066
57,46,67,SW,10,0,30,Cloudy,2067
57,46,67,SW,10,0,30,Cloudy,2068
57,46,67,SW,10,0,30,Cloudy,2069
57,46,67,SW,10,0,30,Cloudy,2070
57,46,67,SW,10,0,30,Cloudy,2071
56,46,69,SSW,9,0,29.98,Cloudy,2072
56,46,69,SSW,9,0,29.98,Cloudy,2073
56,46,69,SSW,9,0,29.98,Cloudy,2074
56,46,69,SSW,9,0,29.98,Cloudy,2075
56,46,69,SSW,9,0,29.98,Cloudy,2076
56,46,69,SSW,9,0,29.98,Cloudy,2077
56,46,69,SSW,9,0,29.98,Cloudy,2078
56,46,69,SSW,9,0,29.98,Cloudy,2079
56,46,69,SSW,9,0,29.98,Cloudy,2080
56,46,69,SSW,9,0,29.98,Cloudy,2081
56,46,69,SSW,9,0,29.98,Cloudy,2082
56,46,69,SSW,9,0,29.98,Cloudy,2083
56,46,69,SSW,9,0,29.98,Cloudy,2084
56,46,69,SSW,9,0,29.98,Cloudy,2085
56,46,69,SSW,9,0,29.98,Cloudy,2086
56,46,69,SSW,9,0,29.98,Cloudy,2087
56,46,69,SSW,9,0,29.98,Cloudy,2088
56,46,69,SSW,9,0,29.98,Cloudy,2089
56,46,69,SSW,9,0,29.98,Cloudy,2090
56,46,69,SSW,9,0,29.98,Cloudy,2091
56,46,69,SSW,9,0,29.98,Cloudy,2092
56,48,75,SSW,7,0,29.97,Cloudy,2093
56,48,75,SSW,7,0,29.97,Cloudy,2094
56,48,75,SSW,7,0,29.97,Cloudy,2095
56,48,75,SSW,7,0,29.97,Cloudy,2096
56,48,75,SSW,7,0,29.97,Cloudy,2097
56,48,75,SSW,7,0,29.97,Cloudy,2098
56,48,75,SSW,7,0,29.97,Cloudy,2099
56,48,75,SSW,7,0,29.97,Cloudy,2100
56,48,75,SSW,7,0,29.97,Cloudy,2101
56,48,75,SSW,7,0,29.97,Cloudy,2102
56,48,75,SSW,7,0,29.97,Cloudy,2103
56,48,75,SSW,7,0,29.97,Cloudy,2104
56,48,75,SSW,7,0,29.97,Cloudy,2105
56,48,75,SSW,7,0,29.97,Cloudy,2106
56,48,75,SSW,7,0,29.97,Cloudy,2107
56,48,75,SSW,7,0,29.97,Cloudy,2108
56,48,75,SSW,7,0,29.97,Cloudy,2109
56,48,75,SSW,7,0,29.97,Cloudy,2110
56,48,75,SSW,7,0,29.97,Cloudy,2111
56,48,75,SSW,7,0,29.97,Cloudy,2112
56,48,75,SSW,7,0,29.97,Cloudy,2113
56,48,75,SSW,7,0,29.97,Cloudy,2114
57,48,72,W,12,0,30,Light Rain,2115
57,48,72,W,12,0,30,Light Rain,2116
57,48,72,W,12,0,30,Light Rain,2117
57,48,72,W,12,0,30,Light Rain,2118
57,48,72,W,12,0,30,Light Rain,2119
57,48,72,W,12,0,30,Light Rain,2120
57,48,72,W,12,0,30,Light Rain,2121
57,48,72,W,12,0,30,Light Rain,2122
57,48,72,W,12,0,30,Light Rain,2123
57,48,72,W,12,0,30,Light Rain,2124
57,48,72,W,12,0,30,Light Rain,2125
57,48,72,W,12,0,30,Light Rain,2126
57,48,72,W,12,0,30,Light Rain,2127
57,48,72,W,12,0,30,Light Rain,2128
57,48,72,W,12,0,30,Light Rain,2129
57,48,72,W,12,0,30,Light Rain,2130
57,48,72,W,12,0,30,Light Rain,2131
52,46,80,NW,14,0,30.01,Light Rain,2132
52,46,80,NW,14,0,30.01,Light Rain,2133
52,46,80,NW,14,0,30.01,Light Rain,2134
52,46,80,NW,14,0,30.01,Light Rain,2135
52,46,80,NW,14,0,30.01,Light Rain,2136
52,46,80,NW,14,0,30.01,Light Rain,2137
52,46,80,NW,14,0,30.01,Light Rain,2138
52,46,80,NW,14,0,30.01,Light Rain,2139
52,46,80,NW,14,0,30.01,Light Rain,2140
52,49,89,WNW,14,0,30.02,Light Rain,2141
52,49,89,WNW,14,0,30.02,Light Rain,2142
52,49,89,WNW,14,0,30.02,Light Rain,2143
52,49,89,WNW,14,0,30.02,Light Rain,2144
52,49,89,WNW,14,0,30.02,Light Rain,2145
52,49,89,WNW,14,0,30.02,Light Rain,2146
52,49,89,WNW,14,0,30.02,Light Rain,2147
52,49,89,WNW,14,0,30.02,Light Rain,2148
52,49,89,WNW,14,0,30.02,Light Rain,2149
52,49,89,WNW,14,0,30.02,Light Rain,2150
52,49,89,WNW,14,0,30.02,Light Rain,2151
52,49,89,WNW,14,0,30.02,Light Rain,2152
52,49,89,WNW,14,0,30.02,Light Rain,2153
52,49,89,WNW,14,0,30.02,Light Rain,2154
52,49,89,WNW,14,0,30.02,Light Rain,2155
52,49,89,WNW,14,0,30.02,Light Rain,2156
52,49,89,WNW,14,0,30.02,Light Rain,2157
52,49,89,WNW,14,0,30.02,Light Rain,2158
52,49,89,WNW,14,0,30.02,Light Rain,2159
52,49,89,WNW,14,0,30.02,Light Rain,2160
52,49,89,WNW,14,0,30.02,Light Rain,2161
52,49,89,WNW,14,0,30.02,Light Rain,2162
52,49,89,WNW,14,0,30.02,Light Rain,2163
52,49,89,WNW,14,0,30.02,Light Rain,2164
52,49,89,WNW,14,0,30.02,Light Rain,2165
52,49,89,WNW,14,0,30.02,Light Rain,2166
52,49,89,WNW,14,0,30.02,Light Rain,2167
50,47,89,WNW,16,0,30,Light Rain,2168
50,47,89,WNW,16,0,30,Light Rain,2169
50,47,89,WNW,16,0,30,Light Rain,2170
50,47,89,WNW,16,0,30,Light Rain,2171
50,47,89,WNW,16,0,30,Light Rain,2172
50,47,89,WNW,16,0,30,Light Rain,2173
50,47,89,WNW,16,0,30,Light Rain,2174
50,47,89,WNW,16,0,30,Light Rain,2175
50,47,89,WNW,16,0,30,Light Rain,2176
50,47,89,WNW,16,0,30,Light Rain,2177
50,47,89,WNW,16,0,30,Light Rain,2178
50,47,89,WNW,16,0,30,Light Rain,2179
50,47,89,WNW,16,0,30,Light Rain,2180
50,47,89,WNW,16,0,30,Light Rain,2181
50,47,89,WNW,16,0,30,Light Rain,2182
50,47,89,WNW,16,0,30,Light Rain,2183
50,47,89,WNW,16,0,30,Light Rain,2184
50,47,89,WNW,16,0,30,Light Rain,2185
50,47,89,WNW,16,0,30,Light Rain,2186
50,47,89,WNW,16,0,30,Light Rain,2187
50,47,89,WNW,16,0,30,Light Rain,2188
50,47,89,WNW,16,0,30,Light Rain,2189
50,47,89,WNW,16,0,30,Light Rain,2190
50,47,89,WNW,16,0,30,Light Rain,2191
50,47,89,WNW,16,0,30,Light Rain,2192
50,47,89,WNW,16,0,30,Light Rain,2193
48,46,93,NW,15,0,29.99,Light Rain,2194
48,46,93,NW,15,0,29.99,Light Rain,2195
48,46,93,NW,15,0,29.99,Light Rain,2196
48,46,93,NW,15,0,29.99,Light Rain,2197
48,46,93,NW,15,0,29.99,Light Rain,2198
48,46,93,NW,15,0,29.99,Light Rain,2199
48,46,93,NW,15,0,29.99,Light Rain,2200
48,46,93,NW,15,0,29.99,Light Rain,2201
48,46,93,NW,15,0,29.99,Light Rain,2202
48,46,93,NW,15,0,29.99,Light Rain,2203
48,46,93,NW,15,0,29.99,Light Rain,2204
48,46,93,NW,15,0,29.99,Light Rain,2205
48,46,93,NW,15,0,29.99,Light Rain,2206
47,46,97,NNW,14,0,29.99,Light Rain,2207
47,46,97,NNW,14,0,29.99,Light Rain,2208
47,46,97,NNW,14,0,29.99,Light Rain,2209
47,46,97,NNW,14,0,29.99,Light Rain,2210
47,46,97,NNW,14,0,29.99,Light Rain,2211
47,46,97,NNW,14,0,29.99,Light Rain,2212
47,46,97,NNW,14,0,29.99,Light Rain,2213
47,46,97,NNW,14,0,29.99,Light Rain,2214
47,46,97,NNW,14,0,29.99,Light Rain,2215
47,46,97,NNW,14,0,29.99,Light Rain,2216
45,43,93,NNW,14,0,30,Light Rain,2217
45,43,93,NNW,14,0,30,Light Rain,2218
45,43,93,NNW,14,0,30,Light Rain,2219
45,43,93,NNW,14,0,30,Light Rain,2220
45,43,93,NNW,14,0,30,Light Rain,2221
45,43,93,NNW,14,0,30,Light Rain,2222
43,40,89,NNW,17,0,30.01,Cloudy,2223
43,40,89,NNW,17,0,30.01,Cloudy,2224
43,40,89,NNW,17,0,30.01,Cloudy,2225
43,40,89,NNW,17,0,30.01,Cloudy,2226
42,40,92,N,17,0,30.01,Cloudy,2227
34,21,59,NNW,12,0,30.07,Fair,2228
34,21,59,NNW,12,0,30.07,Fair,2229
34,21,59,NNW,12,0,30.07,Fair,2230
34,21,59,NNW,12,0,30.07,Fair,2231
34,21,59,NNW,12,0,30.07,Fair,2232
34,20,56,NNW,13,0,30.09,Fair,2233
34,20,56,NNW,13,0,30.09,Fair,2234
34,20,56,NNW,13,0,30.09,Fair,2235
34,20,56,NNW,13,0,30.09,Fair,2236
34,20,56,NNW,13,0,30.09,Fair,2237
34,20,56,NNW,13,0,30.09,Fair,2238
34,20,56,NNW,13,0,30.09,Fair,2239
34,20,56,NNW,13,0,30.09,Fair,2240
34,20,56,NNW,13,0,30.09,Fair,2241
34,20,56,NNW,13,0,30.09,Fair,2242
34,20,56,NNW,13,0,30.09,Fair,2243
34,20,56,NNW,13,0,30.09,Fair,2244
34,20,56,NNW,13,0,30.09,Fair,2245
36,22,57,NW,15,23,30.14,Fair,2246
36,22,57,NW,15,23,30.14,Fair,2247
36,22,57,NW,15,23,30.14,Fair,2248
36,22,57,NW,15,23,30.14,Fair,2249
36,22,57,NW,15,23,30.14,Fair,2250
36,22,57,NW,15,23,30.14,Fair,2251
36,22,57,NW,15,23,30.14,Fair,2252
36,22,57,NW,15,23,30.14,Fair,2253
36,22,57,NW,15,23,30.14,Fair,2254
36,22,57,NW,15,23,30.14,Fair,2255
36,22,57,NW,15,23,30.14,Fair,2256
36,22,57,NW,15,23,30.14,Fair,2257
36,22,57,NW,15,23,30.14,Fair,2258
36,22,57,NW,15,23,30.14,Fair,2259
36,22,57,NW,15,23,30.14,Fair,2260
36,22,57,NW,15,23,30.14,Fair,2261
36,22,57,NW,15,23,30.14,Fair,2262
36,22,57,NW,15,23,30.14,Fair,2263
36,22,57,NW,15,23,30.14,Fair,2264
36,22,57,NW,15,23,30.14,Fair,2265
36,22,57,NW,15,23,30.14,Fair,2266
36,22,57,NW,15,23,30.14,Fair,2267
36,22,57,NW,15,23,30.14,Fair,2268
36,22,57,NW,15,23,30.14,Fair,2269
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2270
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2271
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2272
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2273
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2274
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2275
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2276
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2277
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2278
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2279
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2280
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2281
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2282
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2283
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2284
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2285
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2286
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2287
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2288
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2289
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2290
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2291
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2292
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2293
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2294
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2295
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2296
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2297
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2298
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2299
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2300
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2301
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2302
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2303
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2304
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2305
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2306
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2307
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2308
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2309
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2310
35,24,64,NW,21,29,30.14,Mostly Cloudy / Windy,2311
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2312
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2313
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2314
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2315
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2316
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2317
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2318
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2319
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2320
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2321
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2322
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2323
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2324
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2325
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2326
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2327
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2328
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2329
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2330
37,23,57,NW,21,26,30.13,Mostly Cloudy / Windy,2331
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2332
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2333
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2334
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2335
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2336
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2337
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2338
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2339
40,19,43,NW,28,38,30.14,Partly Cloudy / Windy,2340
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2341
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2342
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2343
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2344
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2345
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2346
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2347
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2348
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2349
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2350
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2351
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2352
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2353
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2354
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2355
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2356
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2357
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2358
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2359
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2360
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2361
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2362
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2363
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2364
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2365
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2366
40,18,41,WNW,22,33,30.14,Partly Cloudy / Windy,2367
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2368
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2369
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2370
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2371
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2372
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2373
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2374
41,16,36,NW,22,37,30.13,Partly Cloudy / Windy,2375
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2376
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2377
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2378
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2379
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2380
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2381
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2382
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2383
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2384
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2385
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2386
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2387
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2388
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2389
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2390
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2391
40,16,38,NW,24,33,30.14,Partly Cloudy / Windy,2392
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2393
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2394
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2395
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2396
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2397
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2398
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2399
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2400
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2401
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2402
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2403
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2404
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2405
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2406
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2407
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2408
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2409
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2410
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2411
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2412
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2413
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2414
39,13,34,NNW,22,31,30.15,Partly Cloudy / Windy,2415
38,12,35,NW,18,26,30.18,Partly Cloudy,2416
38,12,35,NW,18,26,30.18,Partly Cloudy,2417
38,12,35,NW,18,26,30.18,Partly Cloudy,2418
38,12,35,NW,18,26,30.18,Partly Cloudy,2419
38,12,35,NW,18,26,30.18,Partly Cloudy,2420
38,12,35,NW,18,26,30.18,Partly Cloudy,2421
38,12,35,NW,18,26,30.18,Partly Cloudy,2422
38,12,35,NW,18,26,30.18,Partly Cloudy,2423
38,12,35,NW,18,26,30.18,Partly Cloudy,2424
38,12,35,NW,18,26,30.18,Partly Cloudy,2425
38,12,35,NW,18,26,30.18,Partly Cloudy,2426
38,12,35,NW,18,26,30.18,Partly Cloudy,2427
38,12,35,NW,18,26,30.18,Partly Cloudy,2428
